open_time,open,high,low,close,vwap,volume,trades
2026-02-21 23:36:00,1976.2,1976.21,1976.2,1976.21,1976.2,2.13837869,9
2026-02-21 23:37:00,1975.99,1976.0,1975.99,1976.0,1975.99,1.3697662,6
2026-02-21 23:38:00,1975.99,1976.0,1975.99,1976.0,1975.99,0.342938,3
2026-02-21 23:39:00,1976.0,1976.38,1975.99,1976.0,1976.2,8.09899678,12
2026-02-21 23:40:00,1975.94,1975.94,1975.93,1975.93,1975.93,0.84793625,7
2026-02-21 23:41:00,1975.94,1975.94,1975.76,1975.76,1975.77,2.38599352,9
2026-02-21 23:42:00,1975.77,1975.77,1975.77,1975.77,1975.77,0.04796866,2
2026-02-21 23:43:00,1975.52,1975.52,1975.52,1975.52,1975.52,0.0985326,1
2026-02-21 23:44:00,1975.51,1975.51,1975.46,1975.46,1975.47,0.0164035,3
2026-02-21 23:45:00,1975.0,1975.0,1974.17,1974.22,1974.99,10.10266987,9
2026-02-21 23:46:00,1974.06,1974.22,1974.06,1974.21,1974.13,6.64876209,9
2026-02-21 23:47:00,1974.22,1975.0,1974.22,1975.0,1974.22,3.54011068,4
2026-02-21 23:48:00,1975.0,1975.0,1973.77,1973.91,1974.33,1.29316336,8
2026-02-21 23:49:00,1973.57,1973.59,1973.35,1973.35,1973.49,0.02879327,4
2026-02-21 23:50:00,1973.34,1973.34,1973.18,1973.18,1973.23,0.7681714,5
2026-02-21 23:51:00,1973.23,1973.26,1973.23,1973.26,1973.23,0.02934905,2
2026-02-21 23:52:00,1973.27,1974.11,1973.27,1973.41,1973.46,5.41205223,11
2026-02-21 23:53:00,1973.0,1973.44,1973.0,1973.43,1973.28,1.51687854,5
2026-02-21 23:54:00,1973.43,1973.6,1973.43,1973.6,1973.59,0.11720295,4
2026-02-21 23:55:00,1973.6,1973.6,1973.59,1973.6,1973.59,0.12734302,3
2026-02-21 23:56:00,1973.6,1973.9,1973.59,1973.74,1973.66,6.19921018,11
2026-02-21 23:57:00,1973.14,1973.33,1973.14,1973.33,1973.17,0.03120881,2
2026-02-21 23:58:00,1973.32,1973.95,1973.32,1973.86,1973.85,10.37746706,10
2026-02-21 23:59:00,1973.75,1973.75,1973.59,1973.59,1973.65,0.04262992,2
2026-02-22 00:00:00,1973.19,1973.19,1972.94,1972.94,1972.95,7.60254485,16
2026-02-22 00:01:00,1972.49,1972.49,1971.84,1971.95,1971.91,6.69582258,8
2026-02-22 00:02:00,1972.28,1974.38,1972.28,1974.38,1973.27,10.53792931,18
2026-02-22 00:03:00,1973.48,1973.48,1973.27,1973.38,1973.33,0.62308496,4
2026-02-22 00:04:00,1973.54,1973.54,1973.45,1973.45,1973.47,0.63717725,4
2026-02-22 00:05:00,1973.51,1973.54,1972.82,1973.42,1972.99,20.50182431,21
2026-02-22 00:06:00,1973.75,1973.75,1973.75,1973.75,1973.75,0.70487931,3
2026-02-22 00:07:00,1973.75,1973.75,1972.3,1972.3,1973.73,2.72183268,7
2026-02-22 00:08:00,1972.2,1973.19,1972.2,1973.19,1973.16,0.15906775,3
2026-02-22 00:09:00,1973.2,1973.75,1973.2,1973.75,1973.26,0.22875694,5
2026-02-22 00:10:00,1973.75,1973.75,1973.75,1973.75,1973.75,0.0095874,2
2026-02-22 00:11:00,1973.75,1974.14,1973.75,1974.14,1973.87,1.88770974,7
2026-02-22 00:12:00,1974.44,1974.44,1974.41,1974.41,1974.43,0.53697117,2
2026-02-22 00:13:00,1974.41,1974.41,1974.4,1974.4,1974.4,0.05458782,3
2026-02-22 00:14:00,1973.79,1973.79,1973.79,1973.79,1973.79,0.00264215,1
2026-02-22 00:15:00,1973.47,1973.47,1973.4,1973.46,1973.43,0.36913476,5
2026-02-22 00:16:00,1973.1,1973.53,1973.1,1973.53,1973.12,1.49001103,6
2026-02-22 00:17:00,1974.11,1974.11,1974.11,1974.11,1974.11,0.00468347,1
2026-02-22 00:18:00,1973.19,1973.19,1972.01,1972.1,1972.03,3.08655942,9
2026-02-22 00:19:00,1972.01,1972.01,1972.0,1972.0,1972.0,13.64982461,8
2026-02-22 00:20:00,1972.01,1972.01,1970.76,1970.77,1971.59,2.2999563,6
2026-02-22 00:21:00,1971.37,1971.4,1968.71,1968.85,1969.84,16.7316596,39
2026-02-22 00:22:00,1968.85,1968.85,1968.68,1968.85,1968.8,2.03101429,6
2026-02-22 00:23:00,1969.19,1969.8,1969.19,1969.65,1969.28,7.16440552,16
2026-02-22 00:24:00,1969.79,1969.79,1969.3,1969.3,1969.59,3.29298749,9
2026-02-22 00:25:00,1969.26,1969.26,1967.66,1967.66,1968.69,15.04356292,18
2026-02-22 00:26:00,1967.79,1968.33,1967.38,1967.82,1967.94,6.91497259,21
2026-02-22 00:27:00,1968.51,1968.51,1968.21,1968.26,1968.24,0.21157095,7
2026-02-22 00:28:00,1968.26,1969.36,1968.26,1969.2,1968.59,8.87349196,8
2026-02-22 00:29:00,1969.37,1969.94,1969.37,1969.94,1969.81,0.21763232,5
2026-02-22 00:30:00,1969.68,1970.15,1969.68,1970.15,1969.86,1.99716556,6
2026-02-22 00:31:00,1970.14,1970.14,1970.09,1970.09,1970.09,0.2320259,3
2026-02-22 00:32:00,1970.09,1970.09,1969.46,1969.92,1969.61,4.2205154,15
2026-02-22 00:33:00,1970.1,1970.1,1969.0,1969.65,1969.33,18.01902096,19
2026-02-22 00:34:00,1970.08,1970.08,1969.94,1969.94,1969.94,0.41658203,2
2026-02-22 00:35:00,1970.15,1970.15,1970.04,1970.05,1970.06,1.375994,3
2026-02-22 00:36:00,1970.05,1970.05,1970.05,1970.05,1970.05,0.00071896,1
2026-02-22 00:37:00,1970.06,1970.06,1970.05,1970.05,1970.05,0.62573483,5
2026-02-22 00:38:00,1969.01,1969.01,1969.0,1969.01,1969.0,0.5381396,6
2026-02-22 00:39:00,1969.01,1969.9,1969.01,1969.9,1969.01,2.76826221,6
2026-02-22 00:40:00,1969.91,1969.91,1969.9,1969.9,1969.9,0.04955466,3
2026-02-22 00:41:00,1969.91,1969.91,1969.9,1969.9,1969.9,0.01290387,2
2026-02-22 00:42:00,1969.9,1969.91,1969.89,1969.89,1969.89,5.57277844,7
2026-02-22 00:43:00,1969.0,1969.07,1969.0,1969.06,1969.01,0.0229503,3
2026-02-22 00:44:00,1969.07,1969.07,1968.45,1968.45,1969.0,1.50506275,7
2026-02-22 00:45:00,1968.54,1968.82,1968.54,1968.82,1968.55,3.21294208,7
2026-02-22 00:46:00,1968.82,1969.47,1968.82,1969.47,1968.83,3.49562416,4
2026-02-22 00:47:00,1969.69,1969.69,1969.25,1969.25,1969.45,0.0263609,3
2026-02-22 00:48:00,1969.51,1969.51,1969.45,1969.45,1969.45,0.08811985,3
2026-02-22 00:49:00,1969.18,1969.45,1969.18,1969.18,1969.27,0.06726237,5
2026-02-22 00:50:00,1969.06,1969.07,1969.06,1969.07,1969.06,0.1125204,4
2026-02-22 00:51:00,1969.07,1969.91,1969.07,1969.91,1969.12,2.1188821,9
2026-02-22 00:52:00,1969.91,1970.38,1969.91,1970.04,1970.18,5.4960591,12
2026-02-22 00:53:00,1970.03,1970.04,1969.63,1969.63,1969.96,1.44679803,7
2026-02-22 00:54:00,1969.07,1969.79,1969.07,1969.78,1969.75,0.12850329,3
2026-02-22 00:55:00,1969.79,1971.02,1969.79,1970.89,1969.84,3.74501879,11
2026-02-22 00:56:00,1970.75,1970.81,1970.75,1970.81,1970.75,0.15310642,2
2026-02-22 00:57:00,1970.91,1971.0,1970.88,1971.0,1970.91,4.45413032,6
2026-02-22 00:58:00,1971.24,1971.24,1971.24,1971.24,1971.24,0.00249899,1
2026-02-22 00:59:00,1971.9,1972.24,1971.81,1971.81,1971.95,3.62090994,9
2026-02-22 01:00:00,1972.11,1972.31,1972.11,1972.31,1972.3,0.24156469,8
2026-02-22 01:01:00,1972.31,1972.8,1972.31,1972.8,1972.47,1.93042316,7
2026-02-22 01:02:00,1973.25,1974.66,1973.25,1974.53,1973.51,1.41405318,6
2026-02-22 01:03:00,1974.07,1974.08,1974.07,1974.08,1974.07,0.36825681,5
2026-02-22 01:04:00,1974.08,1974.08,1973.87,1973.87,1974.04,2.10174908,4
2026-02-22 01:05:00,1973.95,1974.85,1973.95,1974.85,1973.95,1.00042672,4
2026-02-22 01:06:00,1974.6,1975.31,1974.59,1975.31,1975.28,3.46950445,8
2026-02-22 01:07:00,1975.31,1975.31,1974.75,1974.75,1975.3,0.52411731,6
2026-02-22 01:08:00,1974.2,1974.21,1973.98,1973.98,1973.99,1.07485691,3
2026-02-22 01:09:00,1973.91,1973.92,1973.91,1973.92,1973.91,0.1303254,6
2026-02-22 01:10:00,1973.92,1973.92,1973.11,1973.63,1973.69,15.55716733,14
2026-02-22 01:11:00,1973.21,1974.01,1973.2,1973.94,1973.3,1.12354659,14
2026-02-22 01:12:00,1973.95,1973.96,1973.33,1973.33,1973.94,0.66223643,6
2026-02-22 01:13:00,1972.96,1973.69,1972.96,1973.54,1973.06,0.61569761,3
2026-02-22 01:14:00,1973.64,1973.64,1973.11,1973.3,1973.33,0.0835913,5
2026-02-22 01:15:00,1973.35,1973.35,1973.0,1973.0,1973.3,0.12372544,3
2026-02-22 01:16:00,1973.0,1973.0,1972.1,1972.16,1972.29,42.30809546,10
2026-02-22 01:17:00,1972.93,1975.5,1972.8,1975.5,1973.55,36.30709081,26
2026-02-22 01:18:00,1976.01,1977.37,1976.01,1976.32,1976.81,1.40518119,6
2026-02-22 01:19:00,1976.57,1976.57,1975.8,1975.98,1975.99,0.06775465,5
2026-02-22 01:20:00,1975.8,1975.8,1975.52,1975.62,1975.57,5.07664676,11
2026-02-22 01:21:00,1975.41,1975.42,1975.41,1975.42,1975.41,1.03620857,7
2026-02-22 01:22:00,1976.52,1976.52,1976.43,1976.43,1976.47,0.20106061,2
2026-02-22 01:23:00,1976.57,1977.1,1976.57,1976.74,1976.78,5.84209135,11
2026-02-22 01:24:00,1977.17,1977.39,1977.08,1977.39,1977.21,0.35463435,4
2026-02-22 01:25:00,1977.14,1977.14,1977.14,1977.14,1977.14,0.09127,2
2026-02-22 01:26:00,1976.58,1976.59,1976.58,1976.59,1976.58,0.03634337,2
2026-02-22 01:27:00,1976.59,1976.59,1976.59,1976.59,1976.59,0.03644596,3
2026-02-22 01:28:00,1976.58,1976.58,1976.42,1976.42,1976.48,0.02887321,3
2026-02-22 01:29:00,1976.42,1977.01,1976.42,1977.0,1976.56,0.39475696,8
2026-02-22 01:30:00,1977.01,1977.65,1977.01,1977.65,1977.43,1.03806295,5
2026-02-22 01:31:00,1977.65,1978.4,1976.94,1978.34,1977.12,3.54640487,10
2026-02-22 01:32:00,1977.92,1978.36,1977.92,1978.36,1978.1,0.28069337,4
2026-02-22 01:33:00,1978.1,1978.1,1978.1,1978.1,1978.1,0.02527358,1
2026-02-22 01:34:00,1977.53,1977.53,1977.53,1977.53,1977.53,0.0244,2
2026-02-22 01:35:00,1976.84,1976.85,1976.41,1976.41,1976.53,0.33990541,7
2026-02-22 01:36:00,1976.41,1976.41,1976.37,1976.37,1976.37,5.02354739,4
2026-02-22 01:37:00,1976.37,1976.38,1976.37,1976.38,1976.37,0.64591585,4
2026-02-22 01:38:00,1976.97,1976.97,1976.97,1976.97,1976.97,0.06927549,1
2026-02-22 01:39:00,1976.97,1976.97,1976.96,1976.97,1976.96,1.82582931,3
2026-02-22 01:40:00,1976.37,1976.37,1976.37,1976.37,1976.37,0.12196125,3
2026-02-22 01:41:00,1976.37,1976.37,1976.37,1976.37,1976.37,0.65593553,1
2026-02-22 01:42:00,1977.71,1977.73,1977.71,1977.73,1977.72,0.05369181,3
2026-02-22 01:43:00,1977.71,1977.72,1977.71,1977.72,1977.71,0.14906935,2
2026-02-22 01:44:00,1977.72,1977.72,1977.49,1977.49,1977.71,0.59135963,10
2026-02-22 01:45:00,1977.19,1977.19,1977.19,1977.19,1977.19,0.0492217,1
2026-02-22 01:46:00,1977.17,1977.17,1977.16,1977.16,1977.16,0.06414109,3
2026-02-22 01:47:00,1977.17,1978.14,1977.17,1978.14,1977.26,1.18850553,6
2026-02-22 01:48:00,1978.14,1978.14,1978.13,1978.13,1978.13,0.41739948,4
2026-02-22 01:49:00,1978.14,1978.14,1978.14,1978.14,1978.14,0.8562656,1
2026-02-22 01:50:00,1978.65,1978.65,1978.65,1978.65,1978.65,0.001,1
2026-02-22 01:51:00,1978.09,1978.09,1978.08,1978.08,1978.08,0.74954229,7
2026-02-22 01:52:00,1978.09,1978.09,1978.08,1978.08,1978.08,0.29523424,5
2026-02-22 01:53:00,1978.09,1978.09,1976.97,1976.97,1977.88,23.19572788,31
2026-02-22 01:54:00,1977.02,1977.03,1977.0,1977.01,1977.0,4.67940489,4
2026-02-22 01:55:00,1977.0,1977.0,1975.88,1975.88,1976.86,1.81821596,4
2026-02-22 01:56:00,1975.88,1975.88,1975.87,1975.88,1975.87,0.05128875,3
2026-02-22 01:57:00,1975.88,1976.44,1975.88,1976.44,1975.98,0.76213066,8
2026-02-22 01:58:00,1976.44,1976.44,1976.44,1976.44,1976.44,0.0064,1
2026-02-22 01:59:00,1976.44,1976.81,1976.43,1976.81,1976.44,0.41071904,6
2026-02-22 02:00:00,1976.81,1976.81,1976.52,1976.52,1976.77,1.49312924,25
2026-02-22 02:01:00,1976.52,1976.52,1976.51,1976.51,1976.51,0.4316367,9
2026-02-22 02:02:00,1975.78,1975.78,1975.17,1975.3,1975.29,0.39354621,13
2026-02-22 02:03:00,1975.3,1979.61,1975.3,1979.61,1978.7,27.47228606,48
2026-02-22 02:04:00,1979.44,1979.44,1977.69,1977.69,1978.49,0.24085011,7
2026-02-22 02:05:00,1977.94,1978.48,1977.94,1978.48,1978.44,0.0175482,4
2026-02-22 02:06:00,1978.48,1978.48,1978.11,1978.11,1978.33,0.29091622,8
2026-02-22 02:07:00,1977.71,1978.42,1977.71,1978.35,1978.24,1.53659892,6
2026-02-22 02:08:00,1978.35,1980.0,1978.29,1980.0,1979.91,1.57230303,8
2026-02-22 02:09:00,1980.0,1982.0,1980.0,1980.4,1980.27,32.89771448,37
2026-02-22 02:10:00,1980.39,1981.48,1980.39,1980.91,1980.58,3.68382341,7
2026-02-22 02:11:00,1981.16,1981.16,1979.94,1980.48,1980.7,6.89959759,6
2026-02-22 02:12:00,1980.69,1980.71,1980.56,1980.71,1980.58,0.32931314,5
2026-02-22 02:13:00,1980.18,1980.45,1980.18,1980.35,1980.42,5.33117351,4
2026-02-22 02:14:00,1980.18,1980.42,1980.01,1980.42,1980.16,4.95950919,9
2026-02-22 02:15:00,1980.48,1980.48,1980.15,1980.29,1980.27,0.79883283,5
2026-02-22 02:16:00,1979.64,1979.72,1979.51,1979.54,1979.54,17.12277547,6
2026-02-22 02:17:00,1979.43,1979.56,1978.92,1979.12,1979.52,5.01295091,6
2026-02-22 02:18:00,1979.12,1979.12,1979.12,1979.12,1979.12,5.136078,7
2026-02-22 02:19:00,1979.11,1979.11,1977.87,1978.45,1978.44,4.9002295,12
2026-02-22 02:20:00,1978.26,1978.26,1978.01,1978.01,1978.17,0.43449427,5
2026-02-22 02:21:00,1977.7,1977.7,1977.7,1977.7,1977.7,4.8875,1
2026-02-22 02:22:00,1977.77,1977.94,1977.37,1977.37,1977.9,4.94038179,7
2026-02-22 02:23:00,1976.78,1976.94,1976.37,1976.37,1976.86,2.89375211,3
2026-02-22 02:24:00,1976.03,1976.03,1975.51,1975.64,1975.94,1.32278704,8
2026-02-22 02:25:00,1975.77,1976.48,1975.5,1976.43,1975.52,2.37683946,13
2026-02-22 02:26:00,1976.29,1976.38,1976.26,1976.26,1976.3,0.06621284,4
2026-02-22 02:27:00,1976.44,1976.44,1975.89,1975.9,1976.37,2.86893312,7
2026-02-22 02:28:00,1975.85,1975.85,1975.55,1975.56,1975.73,0.49255029,4
2026-02-22 02:29:00,1975.55,1975.55,1974.49,1974.49,1975.2,0.88499141,11
2026-02-22 02:30:00,1974.69,1974.69,1974.68,1974.69,1974.68,0.6323599,4
2026-02-22 02:31:00,1975.33,1975.34,1975.33,1975.34,1975.33,0.21086153,5
2026-02-22 02:32:00,1975.33,1975.33,1974.59,1975.06,1974.85,1.02164468,8
2026-02-22 02:33:00,1974.84,1974.84,1974.62,1974.62,1974.62,0.01419279,2
2026-02-22 02:34:00,1975.62,1975.62,1975.39,1975.42,1975.4,1.67991569,5
2026-02-22 02:35:00,1975.23,1975.27,1973.85,1973.88,1974.47,9.03560471,27
2026-02-22 02:36:00,1973.66,1973.96,1973.66,1973.96,1973.84,1.11257123,9
2026-02-22 02:37:00,1974.05,1974.15,1974.02,1974.02,1974.05,0.06861177,4
2026-02-22 02:38:00,1974.02,1974.02,1973.2,1973.21,1973.53,1.48038468,9
2026-02-22 02:39:00,1973.2,1973.21,1973.2,1973.21,1973.2,0.66684731,7
2026-02-22 02:40:00,1973.2,1973.21,1973.2,1973.21,1973.2,0.14188199,2
2026-02-22 02:41:00,1973.2,1973.21,1973.2,1973.21,1973.2,4.63513704,4
2026-02-22 02:42:00,1973.21,1973.21,1973.2,1973.21,1973.2,0.0682006,4
2026-02-22 02:43:00,1973.21,1973.21,1973.2,1973.2,1973.2,0.0843461,4
2026-02-22 02:44:00,1973.2,1973.21,1973.2,1973.2,1973.2,0.01027958,3
2026-02-22 02:45:00,1973.21,1973.21,1973.2,1973.2,1973.2,0.44860433,6
2026-02-22 02:46:00,1973.21,1974.92,1973.21,1974.44,1974.61,20.08661945,15
2026-02-22 02:47:00,1974.62,1974.63,1974.44,1974.44,1974.46,0.0290295,3
2026-02-22 02:48:00,1974.43,1974.43,1973.21,1973.21,1974.31,0.36497428,6
2026-02-22 02:49:00,1973.21,1973.21,1973.21,1973.21,1973.21,0.06073857,4
2026-02-22 02:50:00,1973.21,1973.21,1973.21,1973.21,0.0,0.0,0
2026-02-22 02:51:00,1973.21,1973.21,1973.2,1973.2,1973.2,0.49508697,5
2026-02-22 02:52:00,1973.2,1973.21,1973.2,1973.21,1973.2,0.67765713,5
2026-02-22 02:53:00,1973.21,1974.19,1973.21,1974.19,1973.95,0.74601356,5
2026-02-22 02:54:00,1974.29,1974.3,1974.17,1974.17,1974.28,0.64492985,3
2026-02-22 02:55:00,1974.17,1974.17,1974.16,1974.17,1974.16,0.11622225,8
2026-02-22 02:56:00,1974.17,1974.17,1974.17,1974.17,1974.17,0.14841661,5
2026-02-22 02:57:00,1974.16,1974.16,1972.22,1972.22,1973.2,22.81609011,14
2026-02-22 02:58:00,1971.77,1972.33,1971.77,1972.07,1972.02,0.64594109,10
2026-02-22 02:59:00,1972.22,1972.23,1971.77,1971.77,1971.9,0.63111865,6
2026-02-22 03:00:00,1971.78,1972.4,1971.77,1972.38,1972.16,2.65477531,12
2026-02-22 03:01:00,1972.38,1972.83,1972.38,1972.83,1972.55,0.1336754,4
2026-02-22 03:02:00,1973.06,1974.04,1973.06,1973.62,1973.62,0.2162672,7
2026-02-22 03:03:00,1973.62,1973.62,1973.62,1973.62,1973.62,0.00150485,1
2026-02-22 03:04:00,1973.61,1973.61,1971.62,1971.62,1972.41,0.31750469,4
2026-02-22 03:05:00,1971.61,1971.94,1971.61,1971.94,1971.67,1.38094811,7
2026-02-22 03:06:00,1971.51,1971.85,1971.5,1971.85,1971.68,9.29650864,8
2026-02-22 03:07:00,1972.19,1972.19,1972.19,1972.19,1972.19,0.20292333,7
2026-02-22 03:08:00,1972.25,1973.45,1972.25,1973.38,1972.6,15.56422739,17
2026-02-22 03:09:00,1973.51,1974.21,1973.51,1974.02,1973.9,7.10525831,10
2026-02-22 03:10:00,1973.96,1973.96,1973.96,1973.96,1973.96,0.11574011,2
2026-02-22 03:11:00,1973.96,1975.31,1973.96,1975.31,1973.97,3.15216003,12
2026-02-22 03:12:00,1975.31,1975.31,1975.31,1975.31,1975.31,0.00259547,1
2026-02-22 03:13:00,1975.05,1975.3,1975.05,1975.05,1975.27,0.5957457,6
2026-02-22 03:14:00,1975.05,1975.05,1975.05,1975.05,1975.05,1.18482753,2
2026-02-22 03:15:00,1975.05,1975.05,1974.47,1974.68,1975.02,0.26785292,6
2026-02-22 03:16:00,1974.86,1974.86,1974.49,1974.49,1974.49,0.41504408,2
2026-02-22 03:17:00,1972.81,1972.81,1972.19,1972.19,1972.47,0.19083692,7
2026-02-22 03:18:00,1972.18,1972.18,1970.0,1970.01,1971.04,1.12586588,10
2026-02-22 03:19:00,1970.03,1970.03,1967.37,1968.04,1968.73,12.1064325,50
2026-02-22 03:20:00,1968.3,1968.3,1967.36,1967.88,1967.81,0.67995027,7
2026-02-22 03:21:00,1968.06,1969.21,1968.06,1969.05,1968.34,4.96626773,10
2026-02-22 03:22:00,1969.04,1970.03,1968.26,1970.03,1968.78,0.10085305,6
2026-02-22 03:23:00,1970.0,1970.0,1969.17,1969.17,1969.22,7.73186283,9
2026-02-22 03:24:00,1969.16,1969.94,1969.16,1969.94,1969.2,1.43924562,5
2026-02-22 03:25:00,1969.71,1969.87,1969.51,1969.76,1969.7,0.67332389,5
2026-02-22 03:26:00,1969.81,1969.81,1969.8,1969.81,1969.8,0.18525208,4
2026-02-22 03:27:00,1969.69,1970.44,1969.69,1970.44,1969.74,0.57231677,3
2026-02-22 03:28:00,1970.3,1970.36,1970.3,1970.36,1970.31,0.01794732,4
2026-02-22 03:29:00,1970.29,1970.3,1970.06,1970.06,1970.22,0.23177913,6
2026-02-22 03:30:00,1970.05,1970.48,1970.05,1970.48,1970.35,1.73781373,4
2026-02-22 03:31:00,1970.55,1970.56,1970.55,1970.55,1970.55,0.08394342,4
2026-02-22 03:32:00,1970.85,1970.85,1970.85,1970.85,1970.85,0.00246908,1
2026-02-22 03:33:00,1971.03,1971.03,1971.02,1971.02,1971.02,1.16390895,2
2026-02-22 03:34:00,1971.14,1973.01,1971.14,1972.64,1972.81,11.88169836,15
2026-02-22 03:35:00,1972.67,1972.67,1972.2,1972.37,1972.4,1.01542032,5
2026-02-22 03:36:00,1971.94,1972.37,1971.94,1972.36,1972.32,0.06086418,5
2026-02-22 03:37:00,1972.37,1972.61,1972.37,1972.37,1972.58,2.35165231,8
2026-02-22 03:38:00,1972.51,1972.51,1972.51,1972.51,1972.51,0.04745629,1
2026-02-22 03:39:00,1972.14,1972.14,1972.14,1972.14,1972.14,0.11567974,1
2026-02-22 03:40:00,1971.66,1972.36,1971.13,1971.13,1971.91,1.01687737,14
2026-02-22 03:41:00,1969.69,1970.14,1969.69,1970.09,1970.07,3.42135635,5
2026-02-22 03:42:00,1970.72,1970.73,1970.72,1970.73,1970.72,0.07008049,2
2026-02-22 03:43:00,1971.73,1971.73,1971.35,1971.35,1971.35,0.06598745,2
2026-02-22 03:44:00,1971.29,1973.14,1971.29,1973.14,1972.36,6.99872906,6
2026-02-22 03:45:00,1972.04,1973.17,1972.04,1973.17,1972.9,0.01285023,2
2026-02-22 03:46:00,1972.66,1972.66,1971.43,1971.83,1972.19,0.47719666,7
2026-02-22 03:47:00,1971.83,1971.83,1971.7,1971.7,1971.71,0.11281411,4
2026-02-22 03:48:00,1971.31,1972.02,1971.31,1972.02,1971.9,3.61011012,7
2026-02-22 03:49:00,1973.42,1973.6,1973.25,1973.25,1973.42,0.10345305,6
2026-02-22 03:50:00,1973.25,1973.25,1973.25,1973.25,0.0,0.0,0
2026-02-22 03:51:00,1973.38,1973.38,1973.38,1973.38,1973.38,0.08299709,4
2026-02-22 03:52:00,1973.38,1973.38,1973.38,1973.38,1973.38,0.00561626,4
2026-02-22 03:53:00,1973.38,1973.38,1973.38,1973.38,1973.38,0.04277809,2
2026-02-22 03:54:00,1973.38,1973.38,1973.38,1973.38,1973.38,0.1354909,2
2026-02-22 03:55:00,1973.37,1973.38,1973.37,1973.38,1973.37,4.68484327,3
2026-02-22 03:56:00,1973.38,1973.54,1973.37,1973.37,1973.37,27.69650343,19
