time,price,qty,side
2026-02-22 06:01:12.304871798,1973.94,0.00039931,sell
2026-02-22 06:01:14.380734205,1974.11,0.00759732,buy
2026-02-22 06:01:38.870353937,1974.71,0.00936382,buy
2026-02-22 06:01:40.629916430,1974.57,0.00139931,sell
2026-02-22 06:01:41.377404213,1974.71,2.99063618,buy
2026-02-22 06:01:53.530478954,1974.89,0.01976017,buy
2026-02-22 06:02:43.996079206,1974.89,0.00461758,buy
2026-02-22 06:02:51.240207911,1974.89,0.01875124,buy
2026-02-22 06:03:46.940738678,1974.89,0.11845558,buy
2026-02-22 06:03:53.900982141,1974.89,0.025,buy
2026-02-22 06:04:00.272255421,1974.89,0.00049281,buy
2026-02-22 06:04:01.285241604,1974.88,0.00173895,sell
2026-02-22 06:04:17.601137638,1974.89,0.00888475,buy
2026-02-22 06:04:35.225878716,1974.89,0.35000285,buy
2026-02-22 06:04:35.318911076,1975.0,3.83640968,buy
2026-02-22 06:04:35.318911076,1975.0,0.00206,buy
2026-02-22 06:04:35.318911076,1975.0,0.03027459,buy
2026-02-22 06:04:35.318911076,1975.0,0.37218273,buy
2026-02-22 06:04:35.318911076,1975.0,0.60155874,buy
2026-02-22 06:04:35.318911076,1975.0,0.02185279,buy
2026-02-22 06:04:35.318911076,1975.0,0.36811894,buy
2026-02-22 06:04:36.103786230,1975.0,0.21608887,buy
2026-02-22 06:04:54.494088173,1975.5,0.01518987,buy
2026-02-22 06:05:04.005589485,1975.5,0.30169097,buy
2026-02-22 06:05:21.183609962,1976.09,0.00139931,buy
2026-02-22 06:05:21.183609962,1976.1,0.0221749,buy
2026-02-22 06:06:04.772071123,1976.1,0.00640233,buy
2026-02-22 06:06:08.237654448,1976.1,0.02374949,buy
2026-02-22 06:07:00.035678864,1976.09,0.09193002,sell
2026-02-22 06:07:30.252596617,1976.09,0.01518987,sell
2026-02-22 06:07:35.664195061,1976.09,0.36949236,sell
2026-02-22 06:07:35.896648884,1975.57,0.001,buy
2026-02-22 06:07:37.149374723,1975.36,0.16009919,sell
2026-02-22 06:07:39.600297689,1975.51,3.0,buy
2026-02-22 06:07:42.449501991,1975.81,0.0157488,sell
2026-02-22 06:09:08.308739662,1975.68,0.0102585,sell
2026-02-22 06:09:15.104593039,1975.69,0.02530761,buy
2026-02-22 06:09:38.873025656,1975.69,0.24107526,buy
2026-02-22 06:09:48.861030579,1975.69,0.07201029,buy
2026-02-22 06:09:54.879797697,1975.68,0.31720414,buy
2026-02-22 06:09:57.122417927,1975.68,0.02008928,buy
2026-02-22 06:10:32.889287710,1975.63,0.52021974,sell
2026-02-22 06:10:32.889287710,1975.63,0.48833159,sell
2026-02-22 06:10:47.011044741,1975.32,0.14389388,buy
2026-02-22 06:11:22.707758665,1974.77,0.00759582,buy
2026-02-22 06:11:51.133242846,1974.76,0.06820696,sell
2026-02-22 06:11:52.579573154,1974.76,3.38855473,sell
2026-02-22 06:12:00.519605160,1974.32,4.52201089,sell
2026-02-22 06:12:02.954586267,1974.32,4.4239593,sell
2026-02-22 06:12:03.809150934,1974.32,4.30657431,sell
2026-02-22 06:12:04.821253777,1974.32,3.47903729,sell
2026-02-22 06:12:17.866354227,1973.89,0.01519841,buy
2026-02-22 06:12:23.347120762,1973.88,0.00101355,sell
2026-02-22 06:12:51.623792648,1974.0,1.75,buy
2026-02-22 06:12:55.145595074,1974.0,0.00099353,buy
2026-02-22 06:13:00.106076479,1974.0,0.00101317,buy
2026-02-22 06:13:05.090879917,1974.0,0.01569285,buy
2026-02-22 06:13:13.151780128,1974.0,0.00069718,buy
2026-02-22 06:13:41.671052694,1973.99,0.00073069,sell
2026-02-22 06:13:53.169132471,1974.0,0.23160327,buy
2026-02-22 06:14:23.375243664,1975.11,0.00987326,buy
2026-02-22 06:14:23.407731295,1975.1,0.01040558,sell
2026-02-22 06:15:00.895212173,1975.1,0.00455721,sell
2026-02-22 06:15:30.815844297,1975.44,0.00389371,buy
2026-02-22 06:15:54.306140184,1975.74,0.42632786,sell
2026-02-22 06:15:54.306140184,1975.74,0.001,sell
